Prince St Near Letitia Rd,-28.19724983,153.565486
Casuarina Way Before Point Break Cct,-28.27245226,153.5764203
Iandra Rd At Wallarah St,-35.69958474,150.1969544
Heron Rd At Country Club Dr,-35.72660179,150.179987
Surf Beach Av At Beach Rd,-35.75898021,150.2095252
George Bass Dr After Kobada Av,-35.78100766,150.2316119
Balaclava Rd Near Koorong St,-33.7788527,151.1054914
Croudace Bay Rd Near Lindsay Av,-33.01550074,151.6437051
Wommara Av Near John Fisher Rd,-33.02180464,151.6673685
Ntaba Rd Opp Dalrymple St,-33.01356216,151.6832063
Tallawalla Rd Near Berringar Rd,-33.00838614,151.6400277
Floraville Rd Near Belmont Bus Depot,-33.02465649,151.6619372
Port Hacking Rd At Bulwarra St,-34.04860513,151.1225936
Kingsway At Mackay St,-34.04319803,151.1239659
"Redfern Station, Platform 6",-33.89197331,151.1987503
Riverstone Station,-33.67912342,150.8604814
"Reedy Rd At St Johns Rd, This Location Is A Hail And Ride Area",-33.57365751,150.9289561
"Lot 9, Coolamon Rd",-34.85322861,147.2300513
"Gosford Hospital, Racecourse Rd After Hospital Rd",-33.41859855,151.3395131
Brisbane Water Dr Near Tania Dr,-33.4381368,151.3241639
Somersby Falls Rd Near Wisemans Ferry Rd,-33.41358077,151.2877708
Sunset St Near Rugby Cl,-33.39843644,151.3548783
"Gosford Station, Platform 2",-33.42358802,151.3416206
Faunce St Near Young St,-33.42122805,151.3300282
Edwards Rd After Hession Rd,-33.66061144,150.9205931
Sherwood Dr At Willow Rd,-33.42944504,151.3718051
Richmond Rd Near Llandilo Rd,-33.65536252,150.794138
Riverstone Rd Near Railway Tce,-33.68627892,150.8653616
Crown St Near Brisbane Rd,-33.6692412,150.8635419
Richmond Rd After Hollinsworth Rd,-33.71714079,150.8438095
Windsor Rd After Otago St,-33.64964462,150.8628588
Hobart St Near Wellington St,-33.65986247,150.8761182
"David Grahams Golf Complex, Nelson Bay Rd",-32.76961022,152.0710792
Marsh Rd Opp 478,-32.77192573,151.9808111
"Opp Riverstone Station, Riverstone Pde",-33.67932491,150.8609539
Crown St Near Piccadilly St,-33.67056143,150.8613808
"Anna Bay IGA, Gan Gan Rd",-32.7777066,152.0826054
348 Gan Gan Rd,-32.77877532,152.1056508
Frost Rd Before Gan Gan Rd,-32.76369887,152.1113962
Opp 464 Gan Gan Rd,-32.77098767,152.1148413
Opp 3551 Nelson Bay Rd,-32.77977675,151.9980201
"Bobs Farm Primary School, Marsh Rd",-32.76624472,152.0107253
Gloucester Rd Before Lockundy Ln,-33.95850037,151.0930517
Threlfall St Near North Rd,-33.78558825,151.0988532
Lewers St Near Croudace Bay Rd,-33.02857064,151.6507334
Currans Hill Dr - Opp.No.2,-34.04569679,150.7643686
Main St (Mt Annan Market Place),-34.04956827,150.7580117
Welling Dr (Opp.Banksia Rd),-34.05988376,150.7578071
Richardson Rd (Opp.Welling Dr),-34.05388841,150.7354556
Camden Valley Way (Opp.Turner Rd),-34.0269793,150.7552609
Queen St (Hovell St),-34.04655782,150.7379592
Welling Dr (Ephraim Howe Pl),-34.05871011,150.7481514
Narellan Rd (Mt Annan Dr - Tims Garden Centre),-34.05343606,150.7711746
115 Victoria St After Wrench St,-33.75656582,150.7294074
Dunheved Rd Near Francis St,-33.74749715,150.737828
"Parramatta Station, Platform 2",-33.81740273,151.0052453
12 Sunflower Dr Opp Werona Av,-33.77016141,150.7514923
Fourth Av Near The Northern Rd,-33.69151829,150.7284887
Werrington Public School Heavey St,-33.75401578,150.7454476
Trentino Rd At Burns Rd,-33.71812339,151.1375498
"Thornleigh Station, Platform 3",-33.73182463,151.0781624
Duffy Av After The Sanctuary,-33.72258916,151.0754281
Pacific Hwy At Duff St,-33.73292905,151.1264745
Stirling Av Near Peebles Av,-34.02251372,151.0742254
Douglas St Near Stapleton St,-32.89818305,151.6813825
Govetts Leap Rd Before Prince Edward St,-33.63780071,150.2910445
Hat Hill Rd Near Clarence Rd,-33.6283009,150.2940661
GWH Near Radiance Av,-33.62264849,150.2771507
Livingstone Av At Courallie Av,-33.75410995,151.1364869
Great Western Hwy Opp Blackheath Station,-33.63331568,150.284807
Govetts Leap Rd Near Cleopatra St,-33.63685761,150.2976789
Kadina St At Oliver Av,-28.82149022,153.3358629
Church St Opp Severn Pl,-34.57678307,150.7671556
Tongarra Rd Near Ash Av,-34.56845074,150.8007335
Bruxner Cr After Ballina Rd,-28.81394584,153.3149435
Koda Rd At Elm St,-34.57218181,150.8036052
"Albion Park Station, Princes Hwy",-34.56374239,150.7985692
Woollybutt Dr Near Nehme Av,-34.56901617,150.8057157
Mobbs Lane Near Edenlee St,-33.78239746,151.0714438
Parramatta Interchange - Stand B1,-33.817261,151.004062
Jordan Springs Blvd Opp McGarritys Pd,-33.72789432,150.7218015
Werrington Post Office Victoria St,-33.75757591,150.7543202
Elouera Rd Before Duffy Av,-33.71970274,151.0656948
"Sutherland Station, Platform 2",-34.03169767,151.0572843
The Boulevarde Near Mokera Av,-34.02558973,151.0752059
Elouera Rd Before Stringybark Cl,-33.71617397,151.0664123
Gardenia Av Opp Bellbrook Av,-33.74786613,150.6661136
Sheppard Rd At Vincent Av,-33.75042174,150.6707861
Maxwell St Near Parsons Av,-33.77220708,150.6881945
Glenbrook St Near Romsley Rd,-33.77292279,150.6814374
Dunoon Av Opp Duneba Av,-33.76577894,151.138343
Patrick St Near Burwood St,-32.94064764,151.762003
Eureka Rd At Federal Rd,-28.68232375,153.4385579
24 Veron St,-33.80908934,150.977612
Alpha Par Dahlia St Near Hibiscus St,-33.83224317,150.9325802
Burrabogee Rd Opp Birtles Av,-33.79674806,150.9610018
Ringrose Av Near Gerald St,-33.82026,150.9584057
Dunrossil Av After Pennant Pde,-33.7709493,151.0571126
Midson Rd Near Francis St,-33.7790844,151.0727219
31 Veron St,-33.80894539,150.9776054
Gipps Rd Near Munro St,-33.83016691,150.9276153
Reconciliation Rd After Basalt Rd,-33.82577464,150.9178373
North Kiama Dr Opp Merindah Av,-34.6376198,150.8545967
Wedmore Rd After Alma Cr,-33.73141824,150.6512506
Great Western Hwy Before Old Bathurst Rd,-33.74721241,150.67203
Ikin St Near Drake St,-33.77498462,150.6857237
Thurston St Near Blaxland Av,-33.74998594,150.7067363
Chetwynd Rd Near Hawksview St,-33.84672324,150.9794228
McCredie Rd Near Queen St,-33.85075351,150.9628702
Waitara Pde Opp Whitfield Pde,-33.98314116,151.0917684
"Mt Austin High School, Leavenworth Dr",-35.1410527,147.3546298
Brunker Rd Near Cooper Rd,-33.89766179,151.0267535
North Kiama Dr And Kiarama Av,-34.63480323,150.8544771
"Queanbeyan Interchange, Stand 1",-35.34946917,149.2362465
Thomas St At Taragala St,-33.85020703,148.6919247
Comerford St At Binni Creek Rd,-33.81933543,148.693542
Logan St Opp Hood St,-33.82082363,148.6757012
Lyall St At William St,-33.83905121,148.6741658
Rose St Near Ferrier Rd,-33.89597058,151.0120542
New England Hwy And Aberglasslyn Rd,-32.71972729,151.5364714
Duffy Av Before Quarter Sessions Rd,-33.72184864,151.0727512
Wedmore Rd After Balaclava Rd,-33.73525786,150.650324
Richmond St Near Eton Rd,-33.74390484,150.7153525
Mulgoa Rd Near Batt St,-33.76544815,150.6803512
Castlereagh Rd Near Jack Williams Dr,-33.73842877,150.693046
Yarrara Rd After Lachlan Av,-33.75830253,151.1294179
Franklin Rd Near Cook St,-34.04359009,151.1484245
Lakedge Av Opp Bundilla Pde,-33.34130011,151.4378865
Eastern Rd After Tumbi Rd,-33.37007054,151.450323
"The Entrance Leagues Club, Central Coast Hwy",-33.37782872,151.4737948
Bundilla Pd At Panorama Pd,-33.34139431,151.4344995
Kerry Cr At Jean Av,-33.35007931,151.4417893
Bateau Bay Rd At Parkside Av,-33.38169991,151.4805975
Cresthaven Av Near Dunning Av,-33.39146545,151.4686309
Old Gosford Rd At Ocean View Dr,-33.42646367,151.4441471
"Old Guildford Public School, Near Woodville Rd",-33.86711023,150.9881905
"Ashfield Station, Platform 4",-33.88770617,151.1256925
"Yennora Station, Platform 2",-33.86476352,150.9710364
South St Near Nowill St,-33.81691844,151.0478857
Baragoot Rd Near Colville St,-34.57890095,150.8459098
Granville Woodville Rd Near Beszant St,-33.84191569,150.9987559
Merrylands Interchange - Stand 1,-33.83647395,150.9923472
Cumberland Rd Near Vernon St,-33.82360788,150.9487138
Bungaree Rd Opp Melrose Elderly People Village,-33.79954538,150.9583569
Gilba Rd Opp Palm St,-33.79749465,150.9422237
"Wentworthville Station, Platform 4",-33.80722912,150.9724309
Merriville Rd At Perfection Av,-33.70136901,150.925131
Acres Rd Opp Diana Av,-33.70672884,150.9559308
"Auburn Station, Platform 2",-33.84927099,151.032923
Newsagency Cumberland Rd Near Chiswick Rd,-33.86000517,151.0237617
Koloona Dr Before Barina Cr,-33.74814706,150.6463073
Dellview St Near Fletcher St,-33.89774075,151.2717042
Tamarama Marine Dr Near Tamarama Park,-33.89903545,151.2689273
Hilltop Rd Near Frances Rd,-33.82637911,150.9754447
Blaxland Rd Near Cecil St,-33.79829975,151.0967511
"Bundeena Depot, Bundeena Dr",-34.08409234,151.1454209
Victoria Rd Near Darvall Rd,-33.80585551,151.0754167
Elanet Av After Flamingo Dr,-32.91237978,151.6139302
Park St Near Hill St,-32.9458541,151.6708114
"Thirroul Station, Platform 2",-34.31806752,150.9189796
Great Western Hwy Near Braemar Av,-33.84092081,151.035316
Simpson St At Maxwell St,-32.55842531,148.946711
Arthur St At Warne St,-32.55190583,148.9454734
Albert St West Near Tennyson St,-33.84444457,150.9679456
Wentworth Av Railway Station,-35.31920541,149.1473553
Singleton Station,-32.57195563,151.1654301
Berala Station,-33.87162228,151.0324957
Casula Station,-33.95018387,150.9118169
Hoxton Park Rd After Glen Innes,-33.92593397,150.8527764
Bringelly Rd Near Glen Allen Rd,-33.94651557,150.778459
Gabriella Av Near Helena Rd,-33.89205837,150.8508289
Bateson Rd Before Canberra Hospital,-35.34868515,149.1026928
Hermoyne St Near Winbourne St,-33.8016072,151.0690089
Pitt Town Rd At Happy Valley La,-33.60421154,150.9403695
155 Annangrove Rd,-33.67367346,150.9607945
Gray St After Cowan Rd,-33.67463625,151.1163765
Gertrude St At Helen St,-32.95785984,151.6629282
Beryl Av After Oxley Dr,-33.65616908,151.1151723
Pacific Hwy Opp Excelsior Rd,-33.66127369,151.1266327
Lawson Rd Near Newbold Rd,-32.95099635,151.645536
Main Rd After Charles St,-32.92447267,151.6174858
Binalong Rd After Parklands Rd,-33.66522508,151.1108305
Beryl Av Before Flinders Pl,-33.65767832,151.1158476
Bolton Av After Ku-Ring-Gai Chase Rd,-33.67798272,151.115728
Excelsior Rd Opp Galahad Cl,-33.65459022,151.1211737
CC Hwy At Old Gosford Rd,-33.42424294,151.4307006
Stringer Rd After Bruce Pl,-33.67537727,150.9430463
Wrights Rd After Patterson Av,-33.71612721,150.9665954
Benfield Pde After Matts Av,-33.94770226,151.0003959
Stan St Near Ann St,-33.79791526,151.2028205
Penshurst St Near Sydney St,-33.79396498,151.1960659
Eastern Valley Way Near Edinburgh Rd,-33.80219988,151.2116428
Greenfield Av Near Glenroy Av,-33.79171108,151.2090455
Willoughby Rd Near Small St,-33.81040585,151.1995682
Edinburgh Rd Near First Av,-33.80239571,151.2069684
Victoria Rd Near Tyneside Av,-33.79009019,151.2037432
Wallarobba Station,-32.49616061,151.6957196
Minnamurra Station,-34.62628481,150.8528725
Yennora Station,-33.86463303,150.9711707
Camden Valley Way Near Park Rd,-33.97887515,150.8050632
Barcom St Near Fowler Rd,-33.83967719,150.9746683
Second Av Opposite No. 152,-33.9274687,150.8388573
"Cronulla Station, Platform 2",-34.05594813,151.1514631
Woolooware Rd S Near Dunkeld Cl,-34.05994455,151.1390465
Fowler Rd Near Edna Av,-33.84145618,150.9751072
Porters Rd After Marieba Rd,-33.6406824,150.9821312
Darling St Near Thornton St,-33.85873724,151.1719567
Victoria Rd Near Robert St,-33.86683686,151.1748895
Victoria Rd Near Terry St,-33.86174221,151.1667677
Darling St Near Waterloo St,-33.86464319,151.168637
Wyangala Cr - No.81,-34.05508511,150.8420757
Briar Rd (Kullaroo Av),-34.08742917,150.8217903
Heritage Way - No.130 (Opp.Wandella Pl - Reserve),-34.08899879,150.7854038
Westmoreland Rd Near Eagleview Rd,-34.04462944,150.8516491
President Rd After Trinity Av,-33.71184399,150.9655679
Greenwood Rd Before Kinarra Av,-33.70721353,150.9593601
Cumberland Rd Near Paul St,-33.85267666,151.024951
"Donnington Court, Clarke Dr",-33.72758382,151.019901
Old Northern Rd After Excelsior Av,-33.74382126,150.9982892
Broe Av At Maclaurin Av,-33.96269995,150.9852998
Manning Rd Near Epping Rd,-33.8834016,151.2460884
Wolseley Rd Near Gordon St,-33.83166318,151.2498828
Burran Av Near Stanton Rd,-33.8193541,151.2507192
Stanton Rd Near Tivoli St,-33.81932021,151.2472633
Spofforth St At Reginald St,-33.83359808,151.2292822
Raglan St Near The Esplanade,-33.82638986,151.2510032
Athol St Near Ferry Wharf,-33.84578013,151.2397311
Military Rd Near Upper Almora St,-33.82714351,151.2440451
Richmond Rd - Opp.No.670 (Before Yarramundi Dr),-33.73519094,150.8513135
Woolooware Rd South Near Lugano Av,-34.06680012,151.1374749
Macquarie Rd Near Arthur St,-32.94928276,151.6566967
Main Rd Opp Cockburns La,-32.93630823,151.6774657
Killara Av Before Horsley Rd,-33.94962054,150.9957176
Castlewood Dr After Amberwood Pl,-33.73800026,151.0190718
Victoria Av Opp Katherine St,-33.79726989,151.1794244
"Leppington Station, Platform 4",-33.95458335,150.8081649
Edmondson Av Near Twenty Ninth Av,-33.9332671,150.8120794
Power St (Opp.Kilto Cr),-33.75345286,150.8554862
Minmi Rd Near Motherwell Pl,-32.9169815,151.6234615
Macquarie Rd At Pendlebury Rd,-32.9493099,151.6564524
Salvia Av At Columbine Av,-33.92196473,151.0429115
Mannell Reserve Marion St Near Dutton St,-33.91715032,151.0204625
Bennett Rd Near Shepherd St,-33.78548,150.79041
"Hills Centenary Park, Withers Rd",-33.68183062,150.928596
Purchase Rd Opp Tennyson Cl,-33.7214398,151.0355841
Princes Hwy Near Woollybutt Dr,-34.56871191,150.8073794
Hastings Rd Before Old Northern Rd,-33.71486646,151.0208276
David Rd At Longworth Cr,-33.72323867,151.0265888
Horsley Rd Near Drake St,-33.94939305,151.0024321
Douglas St Near Bruce St,-33.89343576,151.1612884
Douglas St Near Albany Rd,-33.89286449,151.1587324
Edinburgh Dr Near Vega St,-33.96466243,151.0174554
Northwood Rd Near Point Rd,-33.83101155,151.1781212
Australis Dr Before Palmyra Av,-33.72543725,150.7874088
Saddington St After Mamre Rd,-33.77314971,150.7722768
St Marys Cemetery Great Western Hwy,-33.77320624,150.7871816
Sanctuary Dr Opp Wilson Av,-33.70443477,150.9406128
Wellbank St Near Concord Rd,-33.85820269,151.0926264
Shepherds Dr After Cape Pl,-33.71502982,151.0494301
"Warren Coach Stop, Burton St",-31.70100372,147.8350175
Croome Rd Near Cedar St,-34.57280106,150.794145
Wetherill St Near Carnarvon St,-33.84025619,151.048696
Fariola St Near Day St,-33.83499048,151.0518161
Holker St Near Newington Rd,-33.83074223,151.0522199
Carnarvon St Near Stanley St,-33.83918497,151.0445529
Stanton Dr At Moolanda Av,-33.75733547,151.034021
David Rd After Milford Gr,-33.72859495,151.0275726
Eaton Rd At Betts Pl,-33.75815632,151.0372958
Old Castle Hill Rd Before Gilham St,-33.72670402,151.0087309
Unanderra Station,-34.45449471,150.8457039
Broadway At Buckland St,-33.88449741,151.1976272
Marigold Beaconsfield St Near Marigold St,-33.94239973,150.999142
Chifley College Bidwell Campus Daniels Rd,-33.73297791,150.8294922
Budget Car And Truck Rental Milperra Rd,-33.93378454,151.0041545
Boundary St Near Kularoo Dr,-32.19871091,152.5260772
Strand St Opp Forster RSL Club,-32.18731361,152.5233854
Garden St Near Divide St,-32.19262014,152.5208375
Somerville Rd At Lynette Cl,-33.66656737,151.100819
Galston Rd Opp Evans Rd,-33.67439393,151.0971282
Rosewood Av After Poplar Av,-28.33007437,153.5647633
Pulley Av After Dunlop Av,-33.7329382,150.7823135
Great Western Hwy And Australia St,-33.77233524,150.7823845
Oxley Park Public School Adelaide St,-33.77050728,150.7882065
Purchase Rd Before Beechwood Pde,-33.71683404,151.042226
Broughton St Near David St,-33.86418861,151.1041671
Wisemans Ferry Rd Near Hitchcock Rd,-33.46623354,150.9886908
Porpoise Cr Near Peter Pl,-33.64209055,150.8104491
Northholm Grammar School,-33.6043086,151.0545865
Arcadia Rd Opp 128,-33.62198393,151.0500303
Galston Rd After Arcadia Rd,-33.65316016,151.0459328
Arcadia Rd Opp Wylds Rd,-33.62828511,151.0392203
Bay Rd At Arcadia Rd,-33.61363807,151.0690029
38 Bay Rd,-33.61605469,151.0809633
Honeysuckle Dr Near Steel St,-32.92557841,151.7641096
Tallong Rd,-34.70865276,150.1423019
Tallong Rd,-34.72497293,150.1192747
Tallong Rd,-34.70870144,150.1425111
"St Marys Station, Platform 2",-33.7621203,150.7754829
Jackaranda St Near Willow Rd,-33.75342245,150.7840555
Great Western Hwy Near Day St,-33.77421179,150.790528
Saddington St After Collins St,-33.77356327,150.7752517
Kurrajong Av Near Birch St,-33.76096831,150.783956
Brisbane St Near Perth St,-33.7681932,150.7925394
Substation Cattai Rd Near Halcrows Rd,-33.55015577,150.9184626
Community Centre Colonial Dr Near Turner Cl,-33.63742575,150.8030357
Hannah St After York St,-33.75015599,151.0605756
26 Chadderton St,-33.89350068,150.9536443
Beecroft Rd After The Boulevarde,-33.75892112,151.0775595
Croydon Rd Near Louis Tce,-33.95217138,151.1042414
Besborough Av Near Donnan St,-33.9510288,151.1195393
Beecroft Rd Near Hannah St (NightRide),-33.74893025,151.0644116
Narellan Rd Near Tramway Dr,-34.05219585,150.7684238
Kirkham St Near Parker Cl,-33.75585768,151.0658286
Miller St Near Pine St,-33.81956014,151.2111673
Amherst St Near Miller St,-33.82299931,151.21098
"Martin Place Station, Elizabeth St, Stand E",-33.86902794,151.2105317
"Martin Place Station, Castlereagh St, Stand G",-33.86852124,151.2098048
Kuta Av - No.1 (After Valla Beach Rd),-30.59200849,153.0051625
"Bundarra Coach Stop, Bendemeer St",-30.17179185,151.0760842
"Bundarra Coach Stop, Bendemeer St",-30.17159513,151.0757442
Waratah St Opp Bendalong Store,-35.2467995,150.5313999
Princes Hwy At Bawley Point Rd,-35.48564857,150.3392373
Shepherd St And Wallace St,-35.3406592,150.4733695
Shepherd St Opp Wallace St,-35.34065225,150.4736112
Queens Rd Near Hudson St,-33.9621383,151.1052723
Queens Rd Opp Patrick St,-33.9639956,151.102269
Kempt Field Durham St Near Roberts La,-33.96700423,151.1122652
Patrick St Near Joan St,-33.95481353,151.0949941
Hodge St Near Moore St,-33.95629819,151.0985687
Barnards Av Near Emily St,-33.9526329,151.0993225
Patrick St Near Joan St,-33.95475019,151.0947316
Hollywood Dr Near Hume Hwy,-33.8950915,150.9579752
Cabramatta Rd Near Alick St,-33.89721288,150.9269308
Laycock St Near Alston St,-33.94713109,151.1100102
Holdsworth Dr (Manna Gum Res),-34.05036153,150.7465059
Newland St Near Birrell St,-33.8951863,151.2466086
Bronte Rd Near Birrell St,-33.89652021,151.2512882
Bondi Junction Interchange - Stand E,-33.89129894,151.2482954
Birrell St Near Council St,-33.8964442,151.2540071
Bondi Rd Near Paul St,-33.89279068,151.2562238
Queens Park Rd Near Newland St,-33.89917329,151.2464716
Great Western Hwy Opp Mount View Av,-33.73028748,150.4632893
Red Gum Av Near Hall Pde,-33.71192367,150.45058
Croudace St Near Howe St,-32.91279774,151.7047513
Janet St Near Jesmond High,-32.90165448,151.6954366
Newcastle Rd Near Croudace St,-32.90954693,151.7037673
Young Rd Near Tathra Rd,-32.91131046,151.7147963
Griffiths Rd Near Verulam Rd,-32.90985225,151.7135762
Newcastle Rd Near Albert St,-32.90857752,151.7022422
Elizabeth Bay Rd Near Ithaca Rd,-33.87204289,151.2284913
Bayswater Rd Near Waratah St,-33.8761604,151.2284895
Waterhouse Av Opp Kallista Av,-33.74154015,151.1712575
Killeaton St Opp Shannon St,-33.7280466,151.1727493
Willis St Near Hollywood Dr,-33.89747534,150.9664924
North Liverpool Rd Near Lalich Av,-33.90357673,150.8871512
Hill St Near Hughes St,-33.89345092,150.9338357
Killeaton St After Collins Rd,-33.72615875,151.1598259
Warrimoo Av Near Priory Cl,-33.70637002,151.1647023
Warrimoo Av Near Shelby Rd,-33.71360813,151.159543
Mona Vale Rd At Garrick Rd,-33.72529541,151.1683135
Madagascar Dr Before Tana Pl,-33.73797332,150.9100709
Mona Vale Rd Before Walker Av,-33.71518502,151.1739373
"Sydney Grammar School, Mona Vale Rd",-33.71874214,151.1723954
Orielton Rd (After Smeaton Grange Rd),-34.03825743,150.7500972
Wychewood Av Near Wren La,-32.73155609,152.0144474
Tanilba Rd Near Wychewood Av,-32.72557671,152.015774
"Blacktown Station, Stand D",-33.76824049,150.9069911
Tanilba Av Near Swan St,-32.72356872,151.9930308
Northcott Rd (Before Turner St),-33.75454625,150.9225077
Clemenceau Cr At Lloyd George Cr,-32.73202612,151.9959542
Tanilba Rd And Bay St,-32.72660661,152.0125501
Lemontree Passage Fire Station Meredith Av,-32.73197334,152.035441
61 Holbeche Rd,-33.78953136,150.8882739
Slade Rd After Bexley Rd,-33.93786308,151.114753
Tyre Power Auburn St Near Swan St,-34.43425543,150.8878415
Heaslip St Near Taronga Av,-34.43562203,150.8703519
Belgrave Esplanade Near Holts Point Rd,-34.01184528,151.1144944
Cooriengah Heights Rd Near Kurwin St,-34.04859262,151.013146
Warrangarree Dr Near Willaroo Av,-34.03280883,151.0265468
Heathcote Primary School Rosebery St,-34.08662616,151.0065278
Bp Service Station Princes Hwy,-34.07733343,151.0110273
Bundanoon Rd Near Teal Pl,-34.03563601,151.0268862
Cooriengah Heights Rd Near Kulinia St,-34.05097117,151.0117752
Anzac Av Near Banksia Av,-34.06031834,151.0080914
Heathcote Pre-School And Public School Rosebery St,-34.086406,151.0066474
"Killara Station, Locksley St",-33.76552579,151.1624423
Koola Av After Deakin Pl,-33.75146708,151.1793002
Terrace Rd At Charles St,-33.77762097,151.1433587
Beaumont Rd At Anembo Cr,-33.77662915,151.1468607
Lady Game Dr Before Fiddens Wharf Rd,-33.77469431,151.1483965
Yarran Rd Near Mimosa St,-33.98776423,151.0757545
Rose St Near Wellington Rd,-33.88619309,151.0140158
Priam St Near Waldron Rd,-33.88305276,151.0022653
Halloran Dr Opp Carolyn Jackson Dr,-35.37367398,149.2018704
Bicentennial Dr After Jerrabomberra Pkwy,-35.38904337,149.2023984
Morella Av Before Elouera Ct,-35.36384344,149.2090317
Priam St Near Forshaw Av,-33.8803832,151.0026158
"Sefton Shops, Helen St",-33.88586052,151.0115045
Hector St Near Spencer St,-33.89472974,151.004508
Chester Hill North Public School Campbell Hill,-33.87257289,150.9995068
Gurney Rd Near Brown St,-33.87244433,150.9890331
Elliston St Near Priam St,-33.87701569,151.0036466
"Woolworths, Main St",-36.88698363,149.9092092
Pacific Way And Headland Dr,-36.85522934,149.9322258
Marine Pde Near Maroubra Rd,-33.945134,151.2599347
Maroubra Rd R Royal St,-33.94053472,151.2324212
Marriott Rd After Nth Liverpool Rd,-33.89819355,150.8746954
John St Near Sydney Luker Rd,-33.89297174,150.9206202
Paine St Near Walsh Av,-33.9428298,151.2353672
Bunnerong Rd Near Mason St,-33.93789666,151.2294907
Bunnerong Rd Near Jersey Rd,-33.95350462,151.2307075
Anzac Pde Near Piccadilly Pl,-33.9409153,151.2388936
Anzac Pde Near Minneapolis Cr,-33.94867214,151.2412572
Wentworth Av At Bay St,-33.93975323,151.2145246
Page St Near Dudley St,-33.94402022,151.2101624
Waterworth Dr - No.72 (Veronica Pl),-34.05493562,150.7489919
King St Near Queen St,-33.89261735,151.1864654
"Newtown Station, King St, Stand D",-33.89756567,151.178993
King St Near Dickson St,-33.90431857,151.1801875
"Shell Service Station Cabramatta, Near Liverpool Rd",-33.90093439,150.9449538
"Newtown Station, Platform 1",-33.89789688,151.179852
Wilson Rd Near North Liverpool Rd,-33.89536587,150.8680513
Edensor Rd Near Harrington St,-33.89238597,150.9087291
Sackville St At Mort St,-33.76449493,150.9182467
Bessemer T-Way,-33.75848541,150.9145313
"Blacktown Station, Stand C",-33.76823696,150.9068183
